image,manufacturer,ratings,reviews,product,model,price,shipping_cost,original_price
https://c1.neweggimages.com/productimage/nb300/14-126-777-01.png,ASUS,4.5,(172),ASUS ROG GeForce RTX 5070 OC 12GB 192-Bit GDDR7 DLSS 4.0 PCI-Express 5.0 Graphics Card ROG-STRIX-RTX5070-O12G-GAMING,ROG-STRIX-RTX5070-O12G-GAMING,"$1,039.99 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-706-03.png,ASUS,4,(1),"REFURBISHED ASUS Dual GeForce RTX 4060 Ti V2 OC Edition (PCIe 4.0, 8GB GDDR6, DLSS 3, HDMI 2.1a, DisplayPort 1.4a, 2-slot design, Axial-tech fan design, 0dB technology) DUAL-RTX4060TI-O8G-V2",DUAL-RTX4060TI-O8G-V2,$344.98 ,,
https://c1.neweggimages.com/productimage/nb300/BF3CS2501030EU8YRD9.jpg,,3.9,(7),Peladn Gaming RTX 3070Ti 8G Graphics Card GDDR6 RGB Lighting PCI Express 4.0 Video Card Triple-fan Edition,6972410025352,$325.00 ,Free Shipping,$599.00
https://c1.neweggimages.com/productimage/nb300/14-932-831-01.png,GIGABYTE,4.8,(241),"GIGABYTE AORUS GeForce RTX 5070 Ti INFINITY 16G Graphics Card, 16GB 256-bit GDDR7, PCIe 5.0, WINDFORCE HYPERBURST cooling system, GV-N507TAORUS IF-16GD Graphics Card",GV-N507TAORUS IF-16GD,"$1,299.99 ",Free Shipping,"$1,351.99"
https://c1.neweggimages.com/productimage/nb300/14-126-842-01.png,ASUS,,,"ASUS TUF Gaming GeForce RTX 5080 16GB GDDR7 BTF OC Edition Gaming Graphics Card (PCIe 5.0, HDMI/DP 2.1, 3.6-slot, military-grade components, detachable GC-HPWR adapter)",TUF-RTX5080-O16G-BTF-GAMING,"$1,899.99 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-685-14.png,ASUS,4.8,(182),"ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti SUPER OC Edition Gaming Graphics Card (PCIe 4.0, 16GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) TUF-RTX4070TIS-O16G-GAMING",TUF-RTX4070TIS-O16G-GAMING,"$1,329.99 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-137-942-10.jpg,MSI,4.7,(210),MSI Ventus GeForce RTX 5070 12GB GDDR7 PCI Express 5.0 ATX Graphics Card RTX 5070 12G VENTUS 2X OC WHITE,RTX 5070 12G VENTUS 2X OC WHITE,"$1,049.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BZDCS2504080EMKE417.jpg,,,,"ZER LON Radeon RX 550 Graphics Card, 4GB GDDR5 128 Bit 1183MHz DP HDMI DVI-Output GPU, PCIE 3.0 Computer Gpu Support Up to 4K Video Card for Office and PC Gaming",RX 550 4G,$104.99 ,Free Shipping,$139.99
https://c1.neweggimages.com/productimage/nb300/14-126-841-02.png,ASUS,,,ASUS PRIME Radeon RX 9070 GRE 12GB GDDR6 PCI Express 5.0 ATX Graphics Card PRIME-RX9070GRE-O12G-EVO,PRIME-RX9070GRE-O12G-EVO,$564.99 ,Free Shipping,$579.99
https://c1.neweggimages.com/productimage/nb300/14-932-657-V01.jpg,GIGABYTE,4.6,(168),"GIGABYTE Radeon RX 7800 XT GAMING OC 16G Graphics Card, 3x WINDFORCE Fans 16GB 256-bit GDDR6, GV-R78XTGAMING OC-16GD Video Card",GV-R78XTGAMING OC-16GD,$872.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-133-898-02.png,,5,(7),PNY ARGB OC GeForce RTX 5080 16GB 256-Bit GDDR7 DLSS 4.0 PCI Express 5.0 x16 Graphics Card VCG508016TFXXPB1-O,VCG508016TFXXPB1-O,"$1,699.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-131-889-04.png,PowerColor,,,PowerColor Reaper Radeon RX 9070 GRE 12GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card RX9070GRE 12G-A,RX9070GRE 12G-A,$534.99 ,Free Shipping,$549.99
https://c1.neweggimages.com/productimage/nb300/14-133-997-03.png,,5,(1),PNY DUAL FAN GeForce RTX 5060 8GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card RTX 5060 Overclocked Dual Fan GPU,VCG50608DFXPB1-O,$459.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/AZUES25050909302S97.jpg,,,,Yeston Sakura Nvidia GeForce RTX 5070 Graphics Card GDDR7 12G 192bit Gaming GPU PCI-Express 5.0 video cards Desktop computer PC video gaming graphics card,RTX 5070 12G D7 SOA,$849.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/AJEPS26032308WMF12E.jpg,ASUS,,,REFURBISHED ASUS PRIME GeForce RTX 5070 12GB 192-Bit GDDR7 PCI Express 5.0 Graphics Card PRIME-RTX5070-12G,PRIME-RTX5070-12G,$699.99 ,,
https://c1.neweggimages.com/productimage/nb300/14-930-067-02.jpg,ASRock,4.5,(77),ASRock Phantom Gaming D Radeon RX 6500 XT 4GB GDDR6 PCI Express 4.0 Graphics Card RX6500XT PGD 4GO,RX6500XT PGD 4GO,$214.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-500-647-01.jpg,ZOTAC,,,ZOTAC Twin Edge OC GeForce RTX 5060 Ti 16GB GDDR7 PCI Express 5.0 x8 ATX Video Card ZT-B50620H-10A,ZT-B50620H-10A,$829.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/B7UMS2506220TN9UV6F.jpg,XFX,5,(5),"XFX Mercury AMD Radeon RX 9060 XT OC White Gaming Edition with 16GB GDDR6 HDMI 2xDP, AMD RDNA 4",840191503443,$549.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-202-438-01.png,Sapphire Tech,4.7,(26),SAPPHIRE PURE Radeon RX 7700 XT 12GB GDDR6 PCI Express 4.0 x16 Graphics Card 11335-03-20G,11335-03-20G,$543.19 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-932-678-03.jpg,GIGABYTE,4.4,(144),"GIGABYTE GeForce RTX 4070 Ti SUPER WINDFORCE OC 16G Graphics Card, 3x WINDFORCE Fans, 16GB 256-bit GDDR6X, GV-N407TSWF3OC-16GD Video Card",GV-N407TSWF3OC-16GD,"$1,388.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-606-20.jpg,ASUS,4.7,(211),"ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) TUF-RTX4070TI-O12G-GAMING",TUF-RTX4070TI-O12G-GAMING,"$1,066.99 ",Free Shipping,"$1,195.00"
https://c1.neweggimages.com/productimage/nb300/AJEPS2604081AK9L35B.jpg,ZOTAC,,,"REFURBISHED ZOTAC GAMING GeForce RTX 4070 SUPER Twin Edge DLSS 3 12GB GDDR6X 192-bit 21 Gbps PCIE 4.0 Compact Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA RGB Lighting, ZT-D40720E-10M",ZT-D40720E-10M,$649.99 ,,
https://c1.neweggimages.com/productimage/nb300/14-137-971-06.jpg,MSI,4.9,(21),MSI Gaming GeForce RTX 5060 8GB GDDR7 PCI Express 5.0 x 16 (use x8) Graphics Card RTX 5060 8G GAMING OC,RTX 5060 8G GAMING OC,$489.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BF9VS2210200E4JDIA0.jpg,AMD,5,(1),"REFURBISHED AMD Radeon RX 6700 XT 12GB GDDR6 Gaming Graphics Card , Powered by AMD RDNA 2, HDMI 2.1, (Radeon RX 6700 XT 12G)",AMD Radeon RX 6700 XT,$309.99 ,$49.99 Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-845-05.png,ASUS,5,(1),ASUS T1 GeForce RTX 5060 Ti 8GB GDDR7 PCI Express 5.0 ATX Graphics Card T1-RTX5060TI-O8G-GAMING,T1-RTX5060TI-O8G-GAMING,$609.99 ,Free Shipping,$658.79
https://c1.neweggimages.com/productimage/nb300/14-932-832-01.png,GIGABYTE,4.3,(142),"GIGABYTE AORUS GeForce RTX 5070 INFINITY 12G Graphics Card, 12GB 192-bit GDDR7, PCIe 5.0, WINDFORCE HYPERBURST cooling system, GV-N5070AORUS IF-12GD Graphics Card",GV-N5070AORUS IF-12GD,$929.99 ,Free Shipping,$967.19
https://c1.neweggimages.com/productimage/nb300/AZUES2309150JCKCJC6.jpg,,4.2,(9),Yeston Radeon RX 7800 XT 16GD6 GDDR6 video cards Desktop computer PC Video Graphics Cards support PCI-Express 4.0 3*DP+1*HDMI-compatible RGB light effect Fragrant graphics card RX 7800XT,RX7800XT-16G6 SA,$799.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-137-632-03.jpg,MSI,4.8,(685),MSI Ventus GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Graphics Card RTX 3060 Ventus 2X 12G OC,RTX3060Ventus2X12GOC,$489.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BJXUS2407260LTJSC31.jpg,,5,(2),"SRhonyra GT 730 4GB low profile graphics card, DDR3 128-Bit, 2×HDMI outputs, single-slot width, PCIe 2.0 x16, designed for small-form-factor desktop PC, 2U server cases",SR732H41,$44.59 ,Free Shipping,$79.99
https://c1.neweggimages.com/productimage/nb300/14-137-690-V01.jpg,MSI,4.5,(218),MSI Mech Radeon RX 6600 8GB GDDR6 PCI Express 4.0 Graphics Card RX 6600 MECH 2X 8G,RX 6600 MECH 2X 8G,$445.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-131-869-02.png,PowerColor,,,OPEN BOX PowerColor RED DEVIL Radeon RX 9070 XT 16GB 256-Bit GDDR6 PCI Express 5.0 Graphics Card RX9070XT 16G-E/OC,RX9070XT 16G-E/OC,$729.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/C0JHS2508200KZVTQA4.jpg,,,,SongryVGA GTX 1060 3GB Graphics Card GDDR5 192-bit PCIe 3.0 x16 Dual Fan Cooling HDMI 2.0 4K DP Ultra HD Gaming Desktop PC,GTX 1060 3GB GM,$117.99 ,Free Shipping,$142.99
https://c1.neweggimages.com/productimage/nb300/BZDCS2504080LO86XDB.jpg,,5,(1),"ZER LON GeForce GTX 1050 Ti Gaming Graphics Card, 4GB GDDR5 128bit 1291MHz DP HDMI DVI-Output GPU, PCI Express 3.0 Support Up to 4K Video Card for Office and PC Gaming",GTX 1050 Ti 4G,$129.99 ,Free Shipping,$199.99
https://c1.neweggimages.com/productimage/nb300/14-932-830-01.png,GIGABYTE,4.6,(300),"GIGABYTE AORUS GeForce RTX 5080 INFINITY 16G Graphics Card, 16GB 256-bit GDDR7, PCIe 5.0, WINDFORCE HYPERBURST cooling system, GV-N5080AORUS IF-16GD Graphics Card",GV-N5080AORUS IF-16GD,"$1,899.99 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/ADFRD2512121C82PNB8.jpg,PowerColor,,,PowerColor Hellhound Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card RX9070XT 16G-L/OC/REVA,RX9070XT 16G-L/OC/REVA,$839.99 ,$6.99 Shipping,$849.99
https://c1.neweggimages.com/productimage/nb300/BJXUD2508080MCV7S74.jpg,,,,Srhonyra GTX 1060 3GB Low Profile Graphics Card GDDR5 PCIe 3.0 X16 192 Bits SFF GPU HDMI DisplayPort Dual Displays for Compact PC Case,SR106D5LP3G1,$125.59 ,Free Shipping,$199.99
https://c1.neweggimages.com/productimage/nb300/BJXUD2508080MCTZ0AF.jpg,,,,SRhonyra R5 230 Low Profile Graphics Card 2GB DDR3 Dual HDMI 1080P PCIe 2.0 x16 Bus Powered Support Splicing Mode 20 Watts SFF GPU,SR232H21,$33.59 ,Free Shipping,$59.99
https://c1.neweggimages.com/productimage/nb300/ADFRD2604101BEUB17B.jpg,ASUS,,,REFURBISHED ASUS TUF GeForce RTX 5070 12GB GDDR7 OC Video Graphics Card,TUF-RTX5070-O12G-GAMING,$749.99 ,,
https://c1.neweggimages.com/productimage/nb300/BJXUD2508080MCV7S74.jpg,,,,"SRhonyra RTX 3050 6GB Low Profile Graphics Card, GDDR6 96-Bit DisplayPort and HDMI Dual Monitor Display, PCIe 4.0 x 16 Bus Powered, Single Slot Width, Low-Profile-Ready Video Card for Compact PCs",Model #:,$285.95 ,Free Shipping,$347.94
https://c1.neweggimages.com/productimage/nb300/C0JHS2512200G0YLYF0.jpg,,1,(1),SongryVGA RTX 3060 12GB Low Profile Graphics Card GDDR6 PCIe 4.0 x16 HDMI DP Outputs Compatible with SFF/Thin ITX/HTPC/ PC,RTX 3060 12GB DH,$485.95 ,$11.20 Shipping,$583.05
https://c1.neweggimages.com/productimage/nb300/BP4YS2505030IT72188.jpg,ASUS,5,(1),"ASUS TUF Gaming Radeon RX 7900 XTX OC Edition 24GB GDDR6 Graphics Card (PCIe 4.0, 24GB GDDR6, HDMI 2.1a, DisplayPort 2.1) TUF-RX7900XTX-O24G-GAMING",TUF-RX7900XTX-O24G-GAMING OC,"$1,329.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BF9VS221123141H4Q27.jpg,NVIDIA,4.7,(3),NVIDIA GeForce RTX 3090 Founders Edition Graphics Card 24GB GDDR6X - Titanium and Black,900-1G136-2510-000,"$1,935.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-500-609-02.jpg,ZOTAC,1,(1),ZOTAC Twin Edge OC GeForce RTX 5060 Ti 8GB 128-Bit GDDR7 PCI Express 5.0 x8 DLSS 4.0 Graphics Card ZT-B50610H-10M,ZT-B50610H-10M,$529.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/A2W0S25040400GVB1B1.jpg,,,,PNY VCG508016TFXPB1 NVIDIA GeForce RTX 5080 16GB 256-Bit GDDR7 DLSS 4.0 PCI Express 5.0 x16 Video Card,VCG508016TFXPB1,"$1,772.18 ",,
https://c1.neweggimages.com/productimage/nb300/BJXUS2303310JTT8H28.jpg,,4,(2),SRhonyra GeForce GTX 1650 low profile vIdeo card 4G GDDR5 128bit PCI Express 3.0 x16 Single slot Powered by PCI bus low profile gpu lp gpu HDMI DP port,SR165D5LP4G1DH,$225.95 ,Free Shipping,$399.00
https://c1.neweggimages.com/productimage/nb300/14-202-431-12.jpg,Sapphire Tech,4.5,(338),SAPPHIRE PULSE Radeon RX 7900 XT 20GB GDDR6 PCI Express 4.0 x16 ATX Graphics Card 11323-02-20G,11323-02-20G,$921.50 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/ADFRD201109QI4CF.jpg,GIGABYTE,,,REFURBISHED Gigabyte GeForce GTX 1070 Windforce Triple Fan 8GB GDDR5 GV-N1070WF3-8GD Video Graphic Card GPU,GV-N1070WF3-8GD-R,$149.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-500-632-01.jpg,ZOTAC,,,ZOTAC Twin Edge OC White Edition GeForce RTX 5060 Ti 16GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card ZOTAC GAMING GeForce RTX 5060 Ti 16GB Twin Edge OC White Edition ZT-B50620Q-10M,ZT-B50620Q-10M,$849.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/AAJ2D2503111COE0SED.jpg,NVIDIA,,,REFURBISHED HPE NVIDIA Tesla P100 16GB HBM2 PCIe Full Height L-Bracket GPU Accelerator 868199-001 868585-001 900-2H400-0300-031,868199-001-L,$96.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/ATMXS250116058VVRC3.jpg,,,,"GPVHOSO GTX 1060 6GB Computer Graphics Card, GDDR5 192bit 8K HDR VR Ready, 1060 Video Cards for Gaming PC, Tarjeta Gráfica Support Direct X12 PCIe3.0 * 16, Dual Cooling Fans, HDMI + 2*DP",GTX1060 6GB-Bla,$149.99 ,Free Shipping,$179.98
https://c1.neweggimages.com/productimage/nb300/C0JHS2508060HFUR09A.jpg,,5,(1),SongryVGA R5 230 2GB Low Profile Graphic Card GDDR3 Video Card Dual HDMI 1080P Output for SFF Thin ITX HTPC PC Plug-and-Play Compatible with Windows 10 and Linux,R5 230 2GB 2H,$32.85 ,Free Shipping,$39.95
https://c1.neweggimages.com/productimage/nb300/B9ZZS240125165H9V62.jpg,NVIDIA,,,NVIDIA GeForce RTX 4070 SUPER Founders Edition Graphics Card 12GB GDDR6X - Titanium and Black,900-1G141-2534-000,"$1,097.00 ",Free Shipping,"$1,097.94"
https://c1.neweggimages.com/productimage/nb300/ASGMS2405310EVQ6N2D.jpg,ASUS,,,ASUS GeForce GT 710 GT710-SL-2GD5-BRK-EVO 2GB DDR5 Video Card,90YV0ALA-M0CA00,$68.99 ,,
https://c1.neweggimages.com/productimage/nb300/BP4YS2502201B371WDC.jpg,Sapphire Tech,5,(3),"SAPPHIRE Tech NITRO+ Radeon RX 7900 XTX OC 24GB Graphics Card, 384 bit GDDR6G PCI-Express 4.0 x16 ATX Video Card, RDNA 3 Architecture, vapor-X, for deepseek, ai model, silver",SAPPHIRE NITRO+ Radeon RX 7900 XTX,"$1,424.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/C0JHS2508200LIN7N2C.jpg,,3,(2),SongryVGA GT 730 Low Profile Graphics Card 4GB GDDR3 128-bit 2x HDMI Outputs,GT 730 4G 2H,$44.95 ,Free Shipping,$52.99
https://c1.neweggimages.com/productimage/nb300/AZUES250607055SG012.jpg,,,,Yeston Sakura Radeon RX 9070 16G GDDR6 256bit 4nm Desktop computer PC Video Graphics Cards support PCI-Express 5.0 3*DP+1*HDMI-compatible ARGB graphics card Sakura,RX-9070-16D6-SOA,$869.00 ,$11.45 Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-670-25.png,ASUS,4.5,(80),"ASUS ProArt GeForce RTX 4060 Ti 16GB OC Edition GDDR6 Graphics Card (PCIe 4.0, 16GB GDDR6, DLSS 3, HDMI 2.1a, DisplayPort 1.4a) PROART-RTX4060TI-O16G",PROART-RTX4060TI-O16G,$852.63 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/C0JHS26052908BVKV9F.jpg,,,,"SongryVGA RTX 3050 6GB Low Profile Graphics Card,GDDR6 92-bit PCIe 4.0 x16 HDMIx2 Outputs Compatible with SFF/Thin ITX/HTPC PC",RTX 3050 6GB 2H,$279.85 ,$7.45 Shipping,$335.20
https://c1.neweggimages.com/productimage/nb300/C0JHS2601070HVGVY46.jpg,,5,(1),SongryVGA GTX 1050 4GB Graphics Card GDDR5 128-bit PCIe 3.0 x16 HDMI DP DVI 1080p Gaming Desktop GPU,GTX 1050 4G GM,$97.95 ,$11.20 Shipping,$116.99
https://c1.neweggimages.com/productimage/nb300/C0JHS2605290KP9OX82.jpg,,,,SongryVGA RX 580 8GB Graphics Card GDDR5 256-Bit PCIe 3.0 x16 Dual-Fan Cooling Triple Monitor Support HDMI DP DVI Windows 10/11 Linux Compatible Single 6-Pin Power,RX 580 8GB GM,$139.85 ,$20.00 Shipping,$166.99
https://c1.neweggimages.com/productimage/nb300/14-126-537-V01.jpg,ASUS,4.6,(7),ASUS GeForce GT 730 2GB GDDR5 PCI Express 2.0 Low Profile Graphics Card GT730-SL-2GD5-BRK,GT730-SL-2GD5-BRK,$85.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-137-836-01.png,MSI,4.9,(26),MSI Gaming GeForce RTX 4060 Ti 16GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card RTX 4060 TI GAMING X SLIM 16G,RTX 4060 TI GAMING X SLIM 16G,$834.24 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-792-01.png,ASUS,4.7,(59),ASUS TUF Gaming GeForce RTX 5060 Ti 8GB 128-Bit GDDR7 DLSS 4.0 Graphics Card TUF-RTX5060TI-O8G-GAMING,TUF-RTX5060TI-O8G-GAMING,$679.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-832-01.png,ASUS,,,ASUS PRIME Radeon RX 9070 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card PRIME-RX9070-O16G-EVO,PRIME-RX9070-O16G-EVO,$709.99 ,Free Shipping,$817.99
https://c1.neweggimages.com/productimage/nb300/14-126-777-10.png,ASUS,4.6,(248),ASUS ROG Strix GeForce RTX 5070 Ti OC Edition 16GB 256-Bit GDDR7 PCI Express 5.0 DLSS 4.0 Graphics Card ROG-STRIX-RTX5070TI-O16G-GAMING,ROG-STRIX-RTX5070TI-O16G-GAMING,"$1,549.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-202-383-V01.jpg,Sapphire Tech,,,REFURBISHED SAPPHIRE NITRO+ Radeon RX 5700 XT DirectX 12 11293-97-90G Video Card,11293-97-90G,$159.99 ,$60.00 Shipping,$189.99
https://c1.neweggimages.com/productimage/nb300/14-137-855-04.png,MSI,4.8,(135),MSI Gaming GeForce RTX 4070 Ti SUPER 16GB GDDR6X PCI Express 4.0 ATX Graphics Card RTX 4070 Ti SUPER 16G GAMING X SLIM,RTX 4070 Ti SUPER 16G GAMING X SLIM,"$1,265.85 ",Free Shipping,"$1,308.53"
https://c1.neweggimages.com/productimage/nb300/14-202-485-01.png,Sapphire Tech,,,REFURBISHED SAPPHIRE PULSE Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card 11348-03CPO,11348-03CPO,$729.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/C0JHS260529083WJ08E.jpg,,,,SongryVGA GTX 1060 3GB Low Profile Graphics Card GDDR5 192-bit PCIe 3.0 x16 HDMI DP For SFF Thin ITX HTPC Mini Desktop,GTX 1060 3GB DH,$125.95 ,Free Shipping,$149.99
https://c1.neweggimages.com/productimage/nb300/14-126-801-12.png,ASUS,4.6,(51),ASUS PRIME GeForce RTX 5060 8GB GDDR7 PCI Express 5.0 x8 Graphics Card PRIME-RTX5060-O8G,PRIME-RTX5060-O8G,$539.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-799-01.png,ASUS,4.7,(59),ASUS Dual GeForce RTX 5060 Ti 8GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card DUAL-RTX5060TI-O8G,DUAL-RTX5060TI-O8G,$559.99 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-737-01.png,ASUS,4.7,(176),ASUS Dual GeForce RTX 4070 12GB GDDR6 PCI Express 4.0 ATX Graphics Card DUAL-RTX4070-O12GD6-EVO 12GB GDDR6,DUAL-RTX4070-O12GD6-EVO,$738.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/AJEPS2604091CB97755.jpg,MSI,,,REFURBISHED MSI Ventus GeForce RTX 4070 Ti SUPER 16GB GDDR6X PCI Express 4.0 ATX Graphics Card RTX 4070 Ti SUPER 16G VENTUS 2X WHITE OC,RTX 4070 Ti SUPER 16G VENTUS 2X WHITE OC,$899.99 ,,
https://c1.neweggimages.com/productimage/nb300/14-126-754-01.jpg,ASUS,4.6,(248),ASUS TUF Gaming GeForce RTX 5070 Ti 16GB GDDR7 PCI-Express 5.0 DLSS 4.0 TUF-RTX5070TI-16G-GAMING Blackwell Graphics Card,TUF-RTX5070TI-16G-GAMING,"$1,699.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-704-08.png,ASUS,4.7,(103),"ASUS ProArt GeForce RTX 4080 SUPER OC Edition Graphics Card (PCIe 4.0, 16GB GDDR6X, DLSS 3, HDMI 2.1a, DisplayPort 1.4a) PROART-RTX4080S-O16G",PROART-RTX4080S-O16G,"$1,804.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/ADZJS220606K7DRR.jpg,NVIDIA,,,NVIDIA T600 - Graphics card - T600 - 4 GB GDDR6 - PCIe 3.0 x16 low profile - 4 x Mini DisplayPort,VCNT600-PB__,$219.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BP4YS2503080J57G9C6.jpg,Sapphire Tech,,,"SAPPHIRE Tech PURE Radeon RX 7900 XT 20GB OC Gaming Graphics Card, RDNA 3, 20 Gbps, PCIe 4.0, GDDR6, HDMI 4K, DisplayPort 2.1a, Dual Ball Bearing Fans, Digital Power Design, WHITE",PURE 7900XT,$899.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/ACBWD26042313Z932EB.jpg,ASUS,,,REFURBISHED ASUS Dual GeForce RTX 4060 OC V2(8GB) - Graphics Card (DUAL-RTX4060-O8G-V2),ASDUAL-RTX4060-O8G-V2-R,$344.99 ,Free Shipping,$349.99
https://c1.neweggimages.com/productimage/nb300/14-131-887-04.png,PowerColor,,,PowerColor RED DEVIL Radeon RX 9070 GRE 12GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card RX9070GRE 12G-E/OC,RX9070GRE 12G-E/OC,$584.99 ,Free Shipping,$599.99
https://c1.neweggimages.com/productimage/nb300/14-137-376-V09.jpg,MSI,4,(290),MSI GeForce RTX 2070 8GB GDDR6 PCI Express 3.0 x16 Graphics Card RTX 2070 Ventus 8G,RTX 2070 Ventus 8G,$665.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/AZUES221101oznXB.jpg,,5,(1),Yeston GeForce GTX 1050 Ti 4GB GDDR5 Graphics cards pci express x16 3.0 video cards Desktop computer PC video gaming graphics card,GTX1050TI-4G D5 GF,$159.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-932-758-06.png,GIGABYTE,4.6,(300),GIGABYTE AORUS GeForce RTX 5080 16GB GDDR7 PCI Express 5.0 ATX Graphics Card GV-N5080AORUSX WB-16GD,GV-N5080AORUSX WB-16GD,"$2,365.99 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/BP4YS2506070EK6EX53.jpg,NVIDIA,5,(1),"NVIDIA T1000 8GB Professional Graphics Card, Industrial Package, GDDR6 Memory, 1250MHz, 128-bit, Bandwidth 160GB/s, Single slot design, Ultra-thin and light",T1000 8GB,$439.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-745-01.png,ASUS,4.6,(77),ASUS TUF Gaming Radeon RX 9070 XT 16GB 256-Bit GDDR6 PCI Express 5.0 RDNA 4 Graphics Card TUF-RX9070XT-O16G-GAMING,TUF-RX9070XT-O16G-GAMING,"$1,218.90 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-126-455-01.jpg,ASUS,5,(12),ASUS TUF Gaming GeForce RTX 3090 TUF-RTX3090-24G-GAMING Video Card,TUF-RTX3090-24G-GAMI,"$2,099.00 ",Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-930-056-01.jpg,ASRock,4.4,(391),"ASRock Radeon RX 6700 XT Challenger D Gaming Graphic Card, 12GB GDDR6 VRAM, AMD RDNA2 (RX6700XT CLD 12G)",RX6700XT CLD 12G,$776.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-980-003-01.jpg,,,,Yeston Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 Graphics Card RX9070XT,YT RX-97XT-16D6-GA-11PCI,$749.00 ,Free Shipping,
https://c1.neweggimages.com/productimage/nb300/14-131-888-09.jpg,PowerColor,,,PowerColor Hellhound Radeon RX 9070 GRE 12GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card RX9070GRE 12G-L/OC,RX9070GRE 12G-L/OC,$554.99 ,Free Shipping,$569.99
